913415,274,8/31/2015 20:53,Harry Bridges Plaza (Ferry Building),50,8/31/2015 20:58,Embarcadero at Bryant,54,524,Subscriber,94105
913244,225,8/31/2015 18:55,Redwood City Caltrain Station,22,8/31/2015 18:59,Mezes Park,83,699,Subscriber,94063
913066,212,8/31/2015 17:54,Yerba Buena Center of the Arts (3rd @ Howard),68,8/31/2015 17:57,Post at Kearny,47,394,Subscriber,94110
912828,344,8/31/2015 17:01,2nd at Folsom,62,8/31/2015 17:07,2nd at Townsend,61,311,Subscriber,94070
911733,186,8/31/2015 7:27,Spear at Folsom,49,8/31/2015 7:30,Steuart at Market,74,559,Subscriber,94105
911394,536,8/30/2015 14:19,University and Emerson,35,8/30/2015 14:27,Palo Alto Caltrain Station,34,211,Subscriber,94025
911391,22435,8/30/2015 14:14,Embarcadero at Sansome,60,8/30/2015 20:28,Embarcadero at Sansome,60,284,Customer,8702
911374,944,8/30/2015 13:47,SJSU - San Salvador at 9th,16,8/30/2015 14:03,San Pedro Square,6,43,Customer,92109
911124,180,8/29/2015 18:29,Commercial at Montgomery,45,8/29/2015 18:32,Market at Sansome,77,530,Subscriber,94111
911101,3841,8/29/2015 17:53,Embarcadero at Folsom,51,8/29/2015 18:57,Embarcadero at Sansome,60,283,Customer,96151
910628,983,8/28/2015 20:01,Powell Street BART,39,8/28/2015 20:18,Broadway St at Battery St,82,327,Subscriber,94133
910530,746,8/28/2015 18:24,San Jose Diridon Caltrain Station,2,8/28/2015 18:37,Japantown,9,64,Subscriber,94111
910029,785,8/28/2015 15:12,Embarcadero at Vallejo,48,8/28/2015 15:25,San Francisco Caltrain (Townsend at 4th),70,431,Customer,94114
909662,331,8/28/2015 9:28,Beale at Market,56,8/28/2015 9:34,2nd at Townsend,61,380,Subscriber,94563
909081,259,8/27/2015 21:29,San Jose Diridon Caltrain Station,2,8/27/2015 21:34,Santa Clara at Almaden,4,78,Subscriber,95126
909071,347,8/27/2015 21:15,Embarcadero at Sansome,60,8/27/2015 21:21,Davis at Jackson,42,375,Subscriber,94111
908974,225,8/27/2015 19:28,2nd at Folsom,62,8/27/2015 19:31,Market at Sansome,77,521,Subscriber,94612
908719,618,8/27/2015 17:46,Temporary Transbay Terminal (Howard at Beale),55,8/27/2015 17:56,San Francisco Caltrain (Townsend at 4th),70,425,Subscriber,94022
908128,4208,8/27/2015 12:31,Market at Sansome,77,8/27/2015 13:41,Embarcadero at Sansome,60,284,Customer,nil
908078,448,8/27/2015 11:56,Powell Street BART,39,8/27/2015 12:03,San Francisco Caltrain 2 (330 Townsend),69,449,Subscriber,94110
908032,467,8/27/2015 11:27,Embarcadero at Vallejo,48,8/27/2015 11:34,Mechanics Plaza (Market at Battery),75,581,Subscriber,94618
907731,329,8/27/2015 8:56,Embarcadero at Sansome,60,8/27/2015 9:01,Steuart at Market,74,448,Subscriber,94133
907715,280,8/27/2015 8:52,San Francisco Caltrain 2 (330 Townsend),69,8/27/2015 8:56,Yerba Buena Center of the Arts (3rd @ Howard),68,632,Subscriber,94041
907539,528,8/27/2015 8:09,San Francisco Caltrain (Townsend at 4th),70,8/27/2015 8:18,Howard at 2nd,63,614,Subscriber,94306
906928,3656,8/26/2015 18:01,Embarcadero at Sansome,60,8/26/2015 19:01,2nd at South Park,64,353,Subscriber,94122
906498,291,8/26/2015 15:58,Clay at Battery,41,8/26/2015 16:03,Temporary Transbay Terminal (Howard at Beale),55,56,Subscriber,94501
906467,477,8/26/2015 15:40,Beale at Market,56,8/26/2015 15:48,2nd at Townsend,61,461,Subscriber,94107
906451,1013,8/26/2015 15:26,Embarcadero at Sansome,60,8/26/2015 15:43,San Francisco Caltrain 2 (330 Townsend),69,387,Subscriber,95129
906409,487,8/26/2015 15:01,2nd at Townsend,61,8/26/2015 15:09,Harry Bridges Plaza (Ferry Building),50,348,Subscriber,94107
906395,630,8/26/2015 14:49,Steuart at Market,74,8/26/2015 14:59,San Francisco Caltrain (Townsend at 4th),70,632,Subscriber,94105
906368,927,8/26/2015 14:07,Golden Gate at Polk,59,8/26/2015 14:23,Steuart at Market,74,415,Subscriber,94109
906332,419,8/26/2015 13:24,Market at Sansome,77,8/26/2015 13:31,Civic Center BART (7th at Market),72,432,Subscriber,94105
905732,270,8/26/2015 8:32,Howard at 2nd,63,8/26/2015 8:37,5th at Howard,57,465,Subscriber,94610
905296,149,8/25/2015 20:27,Embarcadero at Folsom,51,8/25/2015 20:30,Embarcadero at Bryant,54,513,Subscriber,94105
905283,909,8/25/2015 20:03,Powell Street BART,39,8/25/2015 20:19,Grant Avenue at Columbus Avenue,73,451,Subscriber,94133
905165,357,8/25/2015 18:57,San Francisco Caltrain (Townsend at 4th),70,8/25/2015 19:03,2nd at South Park,64,290,Subscriber,94107
905014,292,8/25/2015 18:09,SJSU - San Salvador at 9th,16,8/25/2015 18:14,Paseo de San Antonio,7,64,Subscriber,95112
904748,570,8/25/2015 17:01,Beale at Market,56,8/25/2015 17:10,Embarcadero at Sansome,60,311,Subscriber,94111
904594,506,8/25/2015 16:09,Beale at Market,56,8/25/2015 16:17,2nd at Townsend,61,286,Subscriber,95050
904415,2126,8/25/2015 13:04,Clay at Battery,41,8/25/2015 13:39,Commercial at Montgomery,45,492,Subscriber,94305
903975,688,8/25/2015 8:57,Temporary Transbay Terminal (Howard at Beale),55,8/25/2015 9:08,Townsend at 7th,65,266,Subscriber,94608
903729,431,8/25/2015 7:58,Harry Bridges Plaza (Ferry Building),50,8/25/2015 8:05,Embarcadero at Sansome,60,351,Subscriber,94110
903249,166,8/24/2015 18:29,Howard at 2nd,63,8/24/2015 18:32,Market at Sansome,77,137,Subscriber,94105
902963,590,8/24/2015 17:09,Market at 10th,67,8/24/2015 17:18,San Francisco Caltrain 2 (330 Townsend),69,520,Subscriber,94403
902614,221,8/24/2015 13:06,2nd at South Park,64,8/24/2015 13:09,Howard at 2nd,63,415,Subscriber,94118
902376,570,8/24/2015 9:30,San Francisco Caltrain 2 (330 Townsend),69,8/24/2015 9:40,Market at Sansome,77,408,Subscriber,94303
902347,505,8/24/2015 9:24,Steuart at Market,74,8/24/2015 9:32,Embarcadero at Sansome,60,382,Subscriber,94111
902221,353,8/24/2015 8:51,San Francisco Caltrain 2 (330 Townsend),69,8/24/2015 8:57,2nd at South Park,64,502,Subscriber,94158
901633,199,8/23/2015 13:50,San Francisco Caltrain (Townsend at 4th),70,8/23/2015 13:53,2nd at Townsend,61,453,Subscriber,94107
901621,874,8/23/2015 13:18,Market at 4th,76,8/23/2015 13:32,Embarcadero at Vallejo,48,343,Subscriber,94111
901120,2318,8/22/2015 12:24,San Francisco Caltrain 2 (330 Townsend),69,8/22/2015 13:03,Market at 4th,76,562,Customer,94063
900889,359,8/21/2015 21:31,Clay at Battery,41,8/21/2015 21:37,Embarcadero at Sansome,60,677,Subscriber,94133
900878,453,8/21/2015 20:42,Beale at Market,56,8/21/2015 20:49,Embarcadero at Sansome,60,419,Subscriber,94111
900295,7388,8/21/2015 15:43,Market at Sansome,77,8/21/2015 17:46,Powell at Post (Union Square),71,270,Customer,91355
900210,678,8/21/2015 14:01,Powell Street BART,39,8/21/2015 14:12,Market at 10th,67,600,Customer,5403
900186,847,8/21/2015 13:39,2nd at South Park,64,8/21/2015 13:53,Broadway St at Battery St,82,533,Subscriber,94108
899964,680,8/21/2015 10:10,South Van Ness at Market,66,8/21/2015 10:21,Post at Kearny,47,652,Subscriber,94117
899837,424,8/21/2015 9:23,San Francisco Caltrain (Townsend at 4th),70,8/21/2015 9:30,Market at Sansome,77,531,Subscriber,94303
899696,377,8/21/2015 8:49,Temporary Transbay Terminal (Howard at Beale),55,8/21/2015 8:55,Market at Sansome,77,448,Subscriber,94610
899626,856,8/21/2015 8:22,San Francisco Caltrain (Townsend at 4th),70,8/21/2015 8:37,Golden Gate at Polk,59,292,Subscriber,94306
899215,1032,8/20/2015 19:28,Beale at Market,56,8/20/2015 19:45,Market at 10th,67,400,Subscriber,94103
898963,510,8/20/2015 17:42,Harry Bridges Plaza (Ferry Building),50,8/20/2015 17:51,2nd at Townsend,61,623,Subscriber,94111
898918,290,8/20/2015 17:35,Howard at 2nd,63,8/20/2015 17:40,Steuart at Market,74,443,Subscriber,94590
898829,684,8/20/2015 17:11,San Francisco Caltrain 2 (330 Townsend),69,8/20/2015 17:23,Harry Bridges Plaza (Ferry Building),50,562,Subscriber,94107
898733,352,8/20/2015 16:54,Market at 4th,76,8/20/2015 16:59,San Francisco Caltrain (Townsend at 4th),70,394,Subscriber,95030
898435,717,8/20/2015 12:56,Embarcadero at Sansome,60,8/20/2015 13:08,Steuart at Market,74,493,Subscriber,94114
898425,590,8/20/2015 12:47,Civic Center BART (7th at Market),72,8/20/2015 12:56,Townsend at 7th,65,541,Subscriber,94551
897864,487,8/20/2015 8:13,San Francisco Caltrain 2 (330 Townsend),69,8/20/2015 8:21,Market at Sansome,77,109,Subscriber,94010
897674,502,8/20/2015 7:06,Civic Center BART (7th at Market),72,8/20/2015 7:15,Townsend at 7th,65,451,Subscriber,94582
897236,938,8/19/2015 18:01,Davis at Jackson,42,8/19/2015 18:16,San Francisco Caltrain (Townsend at 4th),70,480,Subscriber,94303
897096,299,8/19/2015 17:25,Embarcadero at Folsom,51,8/19/2015 17:30,Mechanics Plaza (Market at Battery),75,590,Subscriber,95131
896942,691,8/19/2015 16:53,Embarcadero at Folsom,51,8/19/2015 17:04,San Francisco Caltrain (Townsend at 4th),70,613,Subscriber,95131
896264,356,8/19/2015 9:06,Market at 4th,76,8/19/2015 9:12,San Francisco Caltrain (Townsend at 4th),70,498,Subscriber,95054
895659,278,8/18/2015 19:09,San Francisco Caltrain (Townsend at 4th),70,8/18/2015 19:13,2nd at Townsend,61,672,Subscriber,94107
895375,404,8/18/2015 17:42,Temporary Transbay Terminal (Howard at Beale),55,8/18/2015 17:49,2nd at Townsend,61,509,Subscriber,94117
895211,400,8/18/2015 17:01,2nd at South Park,64,8/18/2015 17:08,Embarcadero at Folsom,51,222,Subscriber,94947
895102,248,8/18/2015 16:32,2nd at Folsom,62,8/18/2015 16:36,Spear at Folsom,49,521,Subscriber,94105
894617,200,8/18/2015 9:50,Mountain View Caltrain Station,28,8/18/2015 9:54,Mountain View City Hall,27,693,Subscriber,94107
894077,834,8/18/2015 7:24,Redwood City Caltrain Station,22,8/18/2015 7:38,Stanford in Redwood City,25,689,Subscriber,94131
893616,428,8/17/2015 18:00,Embarcadero at Sansome,60,8/17/2015 18:07,Steuart at Market,74,335,Subscriber,94110
893398,641,8/17/2015 17:05,Civic Center BART (7th at Market),72,8/17/2015 17:16,San Francisco Caltrain 2 (330 Townsend),69,111,Subscriber,95111
893343,586,8/17/2015 16:59,Temporary Transbay Terminal (Howard at Beale),55,8/17/2015 17:09,San Francisco Caltrain 2 (330 Townsend),69,498,Subscriber,95014
892429,272,8/17/2015 8:27,Broadway St at Battery St,82,8/17/2015 8:32,Embarcadero at Sansome,60,556,Subscriber,94111
891942,1297,8/16/2015 16:11,Embarcadero at Sansome,60,8/16/2015 16:33,Powell Street BART,39,449,Customer,64
891537,1081,8/15/2015 18:15,Embarcadero at Vallejo,48,8/15/2015 18:33,Washington at Kearny,46,359,Customer,78249
891500,1713,8/15/2015 17:27,Steuart at Market,74,8/15/2015 17:55,Embarcadero at Vallejo,48,525,Customer,98275
891306,1192,8/15/2015 13:33,Steuart at Market,74,8/15/2015 13:53,San Francisco Caltrain (Townsend at 4th),70,672,Customer,90404
891247,668,8/15/2015 12:21,Grant Avenue at Columbus Avenue,73,8/15/2015 12:33,Post at Kearny,47,385,Subscriber,94133
891042,1177,8/14/2015 21:01,Washington at Kearny,46,8/14/2015 21:20,Powell Street BART,39,310,Customer,97219
890813,1169,8/14/2015 18:04,Townsend at 7th,65,8/14/2015 18:23,San Francisco Caltrain 2 (330 Townsend),69,137,Subscriber,95051
890444,895,8/14/2015 15:54,Townsend at 7th,65,8/14/2015 16:09,Harry Bridges Plaza (Ferry Building),50,475,Subscriber,94501
890152,322,8/14/2015 11:24,2nd at Townsend,61,8/14/2015 11:29,2nd at Folsom,62,548,Subscriber,95348
889931,723,8/14/2015 9:12,Temporary Transbay Terminal (Howard at Beale),55,8/14/2015 9:24,Embarcadero at Sansome,60,483,Subscriber,94501
889653,262,8/14/2015 7:58,Mountain View Caltrain Station,28,8/14/2015 8:03,Mountain View City Hall,27,147,Subscriber,95110
889568,704,8/14/2015 7:14,Harry Bridges Plaza (Ferry Building),50,8/14/2015 7:26,Powell at Post (Union Square),71,405,Customer,89101
889467,1370,8/13/2015 22:33,2nd at Townsend,61,8/13/2015 22:56,Embarcadero at Sansome,60,322,Customer,83402
889120,490,8/13/2015 18:00,San Francisco Caltrain (Townsend at 4th),70,8/13/2015 18:08,Powell Street BART,39,353,Subscriber,94607
888892,298,8/13/2015 17:02,2nd at South Park,64,8/13/2015 17:06,San Francisco Caltrain (Townsend at 4th),70,555,Subscriber,95014
888567,506,8/13/2015 13:21,Embarcadero at Folsom,51,8/13/2015 13:29,Embarcadero at Sansome,60,279,Subscriber,94080
888424,183,8/13/2015 11:45,2nd at South Park,64,8/13/2015 11:48,Howard at 2nd,63,409,Subscriber,94118
888400,223,8/13/2015 11:26,San Antonio Shopping Center,31,8/13/2015 11:30,San Antonio Caltrain Station,29,72,Subscriber,94103
887800,237,8/13/2015 7:43,Grant Avenue at Columbus Avenue,73,8/13/2015 7:47,Harry Bridges Plaza (Ferry Building),50,86,Subscriber,94133
887037,599,8/12/2015 17:06,Temporary Transbay Terminal (Howard at Beale),55,8/12/2015 17:16,San Francisco Caltrain (Townsend at 4th),70,493,Subscriber,94010
886938,1059,8/12/2015 16:39,Clay at Battery,41,8/12/2015 16:57,San Francisco Caltrain (Townsend at 4th),70,434,Subscriber,94301
886579,1226,8/12/2015 11:55,Market at 10th,67,8/12/2015 12:16,Market at 10th,67,399,Customer,971
886431,964,8/12/2015 9:50,Market at 10th,67,8/12/2015 10:06,Townsend at 7th,65,429,Subscriber,94568
886085,431,8/12/2015 8:24,Temporary Transbay Terminal (Howard at Beale),55,8/12/2015 8:31,5th at Howard,57,385,Subscriber,94170
885608,657,8/11/2015 18:49,Embarcadero at Vallejo,48,8/11/2015 19:00,Temporary Transbay Terminal (Howard at Beale),55,366,Subscriber,94105
885523,238,8/11/2015 18:16,Davis at Jackson,42,8/11/2015 18:20,Harry Bridges Plaza (Ferry Building),50,383,Subscriber,95129
885500,164,8/11/2015 18:10,Townsend at 7th,65,8/11/2015 18:13,San Francisco Caltrain 2 (330 Townsend),69,360,Subscriber,95051
885432,950,8/11/2015 17:55,Broadway St at Battery St,82,8/11/2015 18:11,2nd at Townsend,61,426,Subscriber,95111
885421,356,8/11/2015 17:53,San Antonio Caltrain Station,29,8/11/2015 17:59,Rengstorff Avenue / California Street,33,715,Subscriber,94040
884745,1295,8/11/2015 12:09,Embarcadero at Bryant,54,8/11/2015 12:31,Embarcadero at Sansome,60,573,Customer,84043
884690,616,8/11/2015 11:15,Market at Sansome,77,8/11/2015 11:25,San Francisco Caltrain (Townsend at 4th),70,434,Subscriber,94549
884086,379,8/11/2015 7:25,Embarcadero at Sansome,60,8/11/2015 7:32,Beale at Market,56,428,Subscriber,94111
883513,755,8/10/2015 17:30,Market at Sansome,77,8/10/2015 17:43,San Francisco Caltrain 2 (330 Townsend),69,583,Subscriber,94002
883426,493,8/10/2015 17:11,Grant Avenue at Columbus Avenue,73,8/10/2015 17:20,Temporary Transbay Terminal (Howard at Beale),55,409,Subscriber,94133
883047,719,8/10/2015 13:03,Mountain View City Hall,27,8/10/2015 13:15,Mountain View Caltrain Station,28,77,Subscriber,95032
882908,416,8/10/2015 10:19,Harry Bridges Plaza (Ferry Building),50,8/10/2015 10:26,Embarcadero at Sansome,60,193,Subscriber,94015
