913309,344,8/31/2015 19:30,2nd at Townsend,61,8/31/2015 19:36,Howard at 2nd,63,501,Subscriber,94965
912931,561,8/31/2015 17:25,Davis at Jackson,42,8/31/2015 17:34,2nd at Townsend,61,479,Subscriber,94025
912653,317,8/31/2015 16:08,Embarcadero at Bryant,54,8/31/2015 16:13,San Francisco Caltrain 2 (330 Townsend),69,507,Subscriber,94062
912523,712,8/31/2015 13:58,Embarcadero at Sansome,60,8/31/2015 14:10,Embarcadero at Bryant,54,613,Customer,80521
912266,321,8/31/2015 9:36,Mountain View City Hall,27,8/31/2015 9:42,Mountain View Caltrain Station,28,228,Subscriber,94041
912070,351,8/31/2015 8:53,Mountain View Caltrain Station,28,8/31/2015 8:59,Castro Street and El Camino Real,32,683,Subscriber,94111
911887,764,8/31/2015 8:10,San Francisco Caltrain 2 (330 Townsend),69,8/31/2015 8:22,Broadway St at Battery St,82,542,Subscriber,95130
911462,6137,8/30/2015 15:48,Embarcadero at Vallejo,48,8/30/2015 17:30,Embarcadero at Sansome,60,624,Customer,94704
911273,9581,8/30/2015 10:47,Market at Sansome,77,8/30/2015 13:27,Grant Avenue at Columbus Avenue,73,513,Customer,nil
910893,243,8/29/2015 12:44,Embarcadero at Vallejo,48,8/29/2015 12:48,Steuart at Market,74,351,Subscriber,94610
910835,8702,8/29/2015 11:39,Grant Avenue at Columbus Avenue,73,8/29/2015 14:04,2nd at South Park,64,617,Customer,93401
910676,6920,8/28/2015 21:41,Embarcadero at Bryant,54,8/28/2015 23:36,Embarcadero at Bryant,54,598,Customer,95035
910644,620,8/28/2015 20:34,Powell at Post (Union Square),71,8/28/2015 20:44,Spear at Folsom,49,548,Subscriber,94102
910431,5773,8/28/2015 17:54,Steuart at Market,74,8/28/2015 19:31,San Francisco City Hall,58,878,Customer,1425
910426,936,8/28/2015 17:53,San Francisco Caltrain 2 (330 Townsend),69,8/28/2015 18:09,Civic Center BART (7th at Market),72,336,Subscriber,94551
908941,604,8/27/2015 19:04,Townsend at 7th,65,8/27/2015 19:14,2nd at Townsend,61,350,Subscriber,94107
908533,25892,8/27/2015 16:57,Harry Bridges Plaza (Ferry Building),50,8/28/2015 0:09,Embarcadero at Bryant,54,69,Subscriber,94930
907987,919,8/27/2015 10:35,South Van Ness at Market,66,8/27/2015 10:50,Washington at Kearny,46,286,Subscriber,94103
907801,204,8/27/2015 9:13,Market at 4th,76,8/27/2015 9:17,Civic Center BART (7th at Market),72,625,Subscriber,94602
907726,736,8/27/2015 8:54,San Francisco Caltrain 2 (330 Townsend),69,8/27/2015 9:06,Civic Center BART (7th at Market),72,370,Subscriber,94040
907701,283,8/27/2015 8:49,Mountain View Caltrain Station,28,8/27/2015 8:54,Evelyn Park and Ride,30,263,Subscriber,94108
907007,748,8/26/2015 18:22,Embarcadero at Folsom,51,8/26/2015 18:34,Post at Kearny,47,420,Subscriber,94708
906582,534,8/26/2015 16:30,2nd at Townsend,61,8/26/2015 16:39,Harry Bridges Plaza (Ferry Building),50,572,Subscriber,94612
906560,418,8/26/2015 16:21,2nd at Folsom,62,8/26/2015 16:28,San Francisco Caltrain (Townsend at 4th),70,622,Subscriber,94403
906431,787,8/26/2015 15:11,San Francisco Caltrain 2 (330 Townsend),69,8/26/2015 15:24,Harry Bridges Plaza (Ferry Building),50,376,Customer,94609
905868,801,8/26/2015 9:01,Market at Sansome,77,8/26/2015 9:15,2nd at Townsend,61,557,Subscriber,94609
905510,652,8/26/2015 7:35,MLK Library,11,8/26/2015 7:46,San Jose Diridon Caltrain Station,2,648,Subscriber,95113
905101,340,8/25/2015 18:33,Redwood City Caltrain Station,22,8/25/2015 18:39,Mezes Park,83,699,Subscriber,94070
904802,571,8/25/2015 17:12,South Van Ness at Market,66,8/25/2015 17:21,San Francisco Caltrain 2 (330 Townsend),69,431,Subscriber,95119
904174,81,8/25/2015 10:01,2nd at South Park,64,8/25/2015 10:03,2nd at Townsend,61,33,Subscriber,94107
