913295,357,8/31/2015 19:19,Market at Sansome,77,8/31/2015 19:25,Powell at Post (Union Square),71,388,Subscriber,94109
913294,213,8/31/2015 19:19,2nd at South Park,64,8/31/2015 19:23,Howard at 2nd,63,193,Subscriber,94107
913186,1280,8/31/2015 18:31,San Francisco Caltrain (Townsend at 4th),70,8/31/2015 18:52,Clay at Battery,41,417,Subscriber,94133
913121,720,8/31/2015 18:06,Mechanics Plaza (Market at Battery),75,8/31/2015 18:18,Embarcadero at Sansome,60,390,Subscriber,94109
912457,546,8/31/2015 12:41,Temporary Transbay Terminal (Howard at Beale),55,8/31/2015 12:50,Post at Kearny,47,497,Subscriber,94061
912450,274,8/31/2015 12:27,Market at Sansome,77,8/31/2015 12:31,Davis at Jackson,42,66,Customer,94117
912214,390,8/31/2015 9:26,Harry Bridges Plaza (Ferry Building),50,8/31/2015 9:33,Embarcadero at Sansome,60,331,Subscriber,94111
912103,1046,8/31/2015 9:00,Temporary Transbay Terminal (Howard at Beale),55,8/31/2015 9:17,Broadway St at Battery St,82,709,Subscriber,94111
911358,632,8/30/2015 13:12,Market at 4th,76,8/30/2015 13:22,San Francisco City Hall,58,357,Subscriber,94109
911344,869,8/30/2015 12:50,Embarcadero at Folsom,51,8/30/2015 13:05,2nd at Townsend,61,336,Customer,85054
910973,791,8/29/2015 14:56,Embarcadero at Vallejo,48,8/29/2015 15:09,Yerba Buena Center of the Arts (3rd @ Howard),68,457,Subscriber,94107
910804,170,8/29/2015 10:56,2nd at Folsom,62,8/29/2015 10:59,Market at Sansome,77,445,Subscriber,94107
910371,828,8/28/2015 17:33,Steuart at Market,74,8/28/2015 17:47,San Francisco City Hall,58,374,Subscriber,94102
910141,392,8/28/2015 16:15,Embarcadero at Vallejo,48,8/28/2015 16:21,Temporary Transbay Terminal (Howard at Beale),55,576,Subscriber,94611
909908,603,8/28/2015 12:27,Embarcadero at Bryant,54,8/28/2015 12:37,Embarcadero at Vallejo,48,576,Subscriber,94105
909863,540,8/28/2015 11:39,Harry Bridges Plaza (Ferry Building),50,8/28/2015 11:48,2nd at Townsend,61,259,Subscriber,94534
908758,838,8/27/2015 17:55,San Francisco Caltrain 2 (330 Townsend),69,8/27/2015 18:09,South Van Ness at Market,66,529,Subscriber,94102
908476,572,8/27/2015 16:45,San Francisco Caltrain 2 (330 Townsend),69,8/27/2015 16:54,Harry Bridges Plaza (Ferry Building),50,636,Subscriber,94901
908163,191,8/27/2015 13:02,2nd at Folsom,62,8/27/2015 13:05,Market at Sansome,77,587,Subscriber,94117
907852,296,8/27/2015 9:27,5th at Howard,57,8/27/2015 9:32,San Francisco Caltrain 2 (330 Townsend),69,459,Subscriber,94103
907642,419,8/27/2015 8:34,Powell Street BART,39,8/27/2015 8:41,San Francisco Caltrain 2 (330 Townsend),69,493,Subscriber,94107
907540,624,8/27/2015 8:09,San Francisco Caltrain (Townsend at 4th),70,8/27/2015 8:19,Embarcadero at Folsom,51,594,Subscriber,94085
907504,253,8/27/2015 8:01,Steuart at Market,74,8/27/2015 8:05,Broadway St at Battery St,82,636,Subscriber,94702
906971,314,8/26/2015 18:14,Beale at Market,56,8/26/2015 18:19,Harry Bridges Plaza (Ferry Building),50,636,Subscriber,94109
906471,861,8/26/2015 15:47,Broadway St at Battery St,82,8/26/2015 16:01,San Francisco Caltrain (Townsend at 4th),70,630,Subscriber,95054
905836,399,8/26/2015 8:54,2nd at Townsend,61,8/26/2015 9:01,Steuart at Market,74,300,Subscriber,94158
905605,570,8/26/2015 8:05,San Francisco City Hall,58,8/26/2015 8:15,San Francisco Caltrain 2 (330 Townsend),69,446,Subscriber,94102
905183,472,8/25/2015 19:04,Harry Bridges Plaza (Ferry Building),50,8/25/2015 19:12,Spear at Folsom,49,69,Subscriber,94105
905160,149,8/25/2015 18:56,Temporary Transbay Terminal (Howard at Beale),55,8/25/2015 18:58,Beale at Market,56,394,Subscriber,94030
904996,1959,8/25/2015 18:03,Market at 10th,67,8/25/2015 18:35,San Francisco Caltrain 2 (330 Townsend),69,56,Subscriber,94065
904882,514,8/25/2015 17:34,Market at Sansome,77,8/25/2015 17:43,San Francisco Caltrain 2 (330 Townsend),69,441,Subscriber,94306
904872,321,8/25/2015 17:32,Townsend at 7th,65,8/25/2015 17:38,San Francisco Caltrain 2 (330 Townsend),69,478,Subscriber,94301
904842,524,8/25/2015 17:23,Mechanics Plaza (Market at Battery),75,8/25/2015 17:32,Embarcadero at Sansome,60,625,Subscriber,94133
904796,449,8/25/2015 17:11,Howard at 2nd,63,8/25/2015 17:18,San Francisco Caltrain 2 (330 Townsend),69,383,Subscriber,94062
904790,463,8/25/2015 17:10,St James Park,13,8/25/2015 17:18,San Jose Diridon Caltrain Station,2,142,Subscriber,94105
904496,959,8/25/2015 14:59,Post at Kearny,47,8/25/2015 15:15,Embarcadero at Bryant,54,419,Customer,60137
904488,728,8/25/2015 14:46,San Francisco Caltrain (Townsend at 4th),70,8/25/2015 14:58,Davis at Jackson,42,209,Subscriber,95035
904317,7199,8/25/2015 11:46,Embarcadero at Sansome,60,8/25/2015 13:46,Embarcadero at Sansome,60,404,Customer,3100
904236,499,8/25/2015 10:34,Golden Gate at Polk,59,8/25/2015 10:42,Townsend at 7th,65,351,Subscriber,94102
904157,924,8/25/2015 9:53,Washington at Kearny,46,8/25/2015 10:09,2nd at South Park,64,66,Subscriber,94133
903752,373,8/25/2015 8:05,Embarcadero at Bryant,54,8/25/2015 8:11,San Francisco Caltrain (Townsend at 4th),70,504,Subscriber,94105
902541,292,8/24/2015 11:50,Beale at Market,56,8/24/2015 11:55,Broadway St at Battery St,82,590,Subscriber,94112
902539,535,8/24/2015 11:48,Grant Avenue at Columbus Avenue,73,8/24/2015 11:57,Market at 4th,76,278,Subscriber,94133
901854,940,8/24/2015 6:38,Grant Avenue at Columbus Avenue,73,8/24/2015 6:53,San Francisco Caltrain (Townsend at 4th),70,332,Subscriber,94133
901390,194,8/22/2015 19:20,Grant Avenue at Columbus Avenue,73,8/22/2015 19:23,Clay at Battery,41,587,Subscriber,94133
900272,626,8/21/2015 15:32,Yerba Buena Center of the Arts (3rd @ Howard),68,8/21/2015 15:42,Golden Gate at Polk,59,288,Subscriber,94105
900157,170,8/21/2015 13:08,Santa Clara at Almaden,4,8/21/2015 13:11,Arena Green / SAP Center,14,206,Subscriber,95113
899812,816,8/21/2015 9:14,Townsend at 7th,65,8/21/2015 9:27,Market at Sansome,77,436,Subscriber,94107
899699,542,8/21/2015 8:49,San Francisco Caltrain (Townsend at 4th),70,8/21/2015 8:58,Temporary Transbay Terminal (Howard at Beale),55,372,Subscriber,94022
899334,66,8/20/2015 23:03,Powell at Post (Union Square),71,8/20/2015 23:04,Powell at Post (Union Square),71,617,Subscriber,92064
899333,235,8/20/2015 22:59,Market at 4th,76,8/20/2015 23:03,Howard at 2nd,63,512,Subscriber,94107
899030,616,8/20/2015 18:05,5th at Howard,57,8/20/2015 18:16,2nd at Townsend,61,318,Subscriber,94401
898487,14193,8/20/2015 14:13,Market at 4th,76,8/20/2015 18:09,Howard at 2nd,63,516,Customer,85051
898462,584,8/20/2015 13:36,Grant Avenue at Columbus Avenue,73,8/20/2015 13:46,Howard at 2nd,63,356,Subscriber,94133
897946,394,8/20/2015 8:35,2nd at South Park,64,8/20/2015 8:41,Post at Kearny,47,334,Subscriber,94107
897893,258,8/20/2015 8:22,Howard at 2nd,63,8/20/2015 8:26,5th at Howard,57,446,Subscriber,94610
897816,362,8/20/2015 8:02,Mechanics Plaza (Market at Battery),75,8/20/2015 8:08,Broadway St at Battery St,82,608,Subscriber,94703
897743,614,8/20/2015 7:39,Market at 10th,67,8/20/2015 7:49,Market at Sansome,77,348,Subscriber,94102
897629,361,8/20/2015 6:32,Temporary Transbay Terminal (Howard at Beale),55,8/20/2015 6:38,Market at 4th,76,511,Subscriber,94501
897411,884,8/19/2015 19:09,Clay at Battery,41,8/19/2015 19:24,San Francisco Caltrain (Townsend at 4th),70,338,Subscriber,94025
896887,530,8/19/2015 16:41,Embarcadero at Vallejo,48,8/19/2015 16:50,Howard at 2nd,63,463,Subscriber,94110
896762,759,8/19/2015 15:36,Clay at Battery,41,8/19/2015 15:49,San Francisco Caltrain (Townsend at 4th),70,267,Subscriber,94089
896422,380,8/19/2015 9:51,San Francisco Caltrain (Townsend at 4th),70,8/19/2015 9:57,Howard at 2nd,63,483,Subscriber,94066
896362,485,8/19/2015 9:29,2nd at Townsend,61,8/19/2015 9:37,Townsend at 7th,65,562,Subscriber,94107
896196,994,8/19/2015 8:48,San Francisco Caltrain (Townsend at 4th),70,8/19/2015 9:05,Market at 10th,67,636,Subscriber,94065
896187,577,8/19/2015 8:47,San Francisco Caltrain (Townsend at 4th),70,8/19/2015 8:57,Market at Sansome,77,602,Subscriber,95134
896147,273,8/19/2015 8:35,Howard at 2nd,63,8/19/2015 8:40,5th at Howard,57,590,Subscriber,94618
895528,791,8/18/2015 18:18,Harry Bridges Plaza (Ferry Building),50,8/18/2015 18:32,Townsend at 7th,65,454,Subscriber,94107
895328,644,8/18/2015 17:30,Embarcadero at Sansome,60,8/18/2015 17:41,Steuart at Market,74,327,Customer,61
895105,168,8/18/2015 16:32,2nd at Folsom,62,8/18/2015 16:35,2nd at South Park,64,320,Subscriber,94107
894977,590,8/18/2015 15:19,Embarcadero at Bryant,54,8/18/2015 15:29,Harry Bridges Plaza (Ferry Building),50,259,Customer,60614
894817,1757,8/18/2015 12:22,San Mateo County Center,23,8/18/2015 12:51,San Mateo County Center,23,52,Subscriber,94061
893624,736,8/17/2015 18:02,Embarcadero at Folsom,51,8/17/2015 18:14,San Francisco Caltrain (Townsend at 4th),70,67,Subscriber,95131
893509,642,8/17/2015 17:33,Beale at Market,56,8/17/2015 17:43,San Francisco Caltrain (Townsend at 4th),70,617,Subscriber,94010
893414,536,8/17/2015 17:12,2nd at South Park,64,8/17/2015 17:21,Embarcadero at Folsom,51,358,Subscriber,94105
893288,502,8/17/2015 16:45,Market at 10th,67,8/17/2015 16:53,San Francisco Caltrain 2 (330 Townsend),69,318,Subscriber,94089
893243,459,8/17/2015 16:32,San Francisco Caltrain 2 (330 Townsend),69,8/17/2015 16:40,Powell Street BART,39,453,Subscriber,94606
892516,328,8/17/2015 8:48,Mountain View Caltrain Station,28,8/17/2015 8:54,Castro Street and El Camino Real,32,197,Subscriber,94401
