913363,489,8/31/2015 20:06,Howard at 2nd,63,8/31/2015 20:14,San Francisco Caltrain 2 (330 Townsend),69,465,Subscriber,94070
913290,273,8/31/2015 19:18,Spear at Folsom,49,8/31/2015 19:23,2nd at Townsend,61,606,Subscriber,89451
913285,460,8/31/2015 19:15,Embarcadero at Folsom,51,8/31/2015 19:23,Embarcadero at Sansome,60,553,Subscriber,94133
913151,399,8/31/2015 18:18,Castro Street and El Camino Real,32,8/31/2015 18:25,Mountain View Caltrain Station,28,175,Subscriber,94040
912950,419,8/31/2015 17:29,Commercial at Montgomery,45,8/31/2015 17:36,Temporary Transbay Terminal (Howard at Beale),55,594,Subscriber,94611
912779,762,8/31/2015 16:50,Townsend at 7th,65,8/31/2015 17:03,Embarcadero at Folsom,51,527,Subscriber,94501
912419,629,8/31/2015 11:58,Embarcadero at Bryant,54,8/31/2015 12:08,Embarcadero at Sansome,60,289,Customer,80220
912418,343,8/31/2015 11:56,2nd at South Park,64,8/31/2015 12:01,Market at Sansome,77,66,Subscriber,94920
912131,1062,8/31/2015 9:07,San Francisco Caltrain (Townsend at 4th),70,8/31/2015 9:24,Mechanics Plaza (Market at Battery),75,593,Subscriber,94402
912130,398,8/31/2015 9:06,2nd at Townsend,61,8/31/2015 9:13,Townsend at 7th,65,494,Subscriber,94107
912027,240,8/31/2015 8:45,2nd at South Park,64,8/31/2015 8:49,San Francisco Caltrain (Townsend at 4th),70,541,Subscriber,94107
911484,890,8/30/2015 16:46,Grant Avenue at Columbus Avenue,73,8/30/2015 17:00,San Francisco Caltrain (Townsend at 4th),70,629,Subscriber,94104
911135,2562,8/29/2015 18:56,San Pedro Square,6,8/29/2015 19:39,San Pedro Square,6,119,Customer,95125
910203,300,8/28/2015 16:43,Broadway St at Battery St,82,8/28/2015 16:48,Steuart at Market,74,335,Subscriber,94556
910097,354,8/28/2015 16:00,Clay at Battery,41,8/28/2015 16:06,Temporary Transbay Terminal (Howard at Beale),55,283,Subscriber,94501
909561,552,8/28/2015 8:59,2nd at Townsend,61,8/28/2015 9:08,Market at 4th,76,630,Subscriber,94107
909504,386,8/28/2015 8:48,Castro Street and El Camino Real,32,8/28/2015 8:55,Mountain View Caltrain Station,28,90,Subscriber,94040
909212,380,8/28/2015 7:20,San Francisco Caltrain 2 (330 Townsend),69,8/28/2015 7:26,2nd at Folsom,62,327,Subscriber,94403
909039,830,8/27/2015 20:22,Market at Sansome,77,8/27/2015 20:36,San Francisco Caltrain (Townsend at 4th),70,549,Subscriber,94087
908933,7235,8/27/2015 18:59,SJSU - San Salvador at 9th,16,8/27/2015 21:00,SJSU - San Salvador at 9th,16,488,Customer,nil
908889,661,8/27/2015 18:37,San Jose Diridon Caltrain Station,2,8/27/2015 18:48,Paseo de San Antonio,7,71,Subscriber,95113
908687,493,8/27/2015 17:38,Grant Avenue at Columbus Avenue,73,8/27/2015 17:46,Market at Sansome,77,393,Subscriber,94133
908627,788,8/27/2015 17:22,Post at Kearny,47,8/27/2015 17:36,South Van Ness at Market,66,420,Subscriber,94102
908310,658,8/27/2015 15:30,Townsend at 7th,65,8/27/2015 15:41,Civic Center BART (7th at Market),72,442,Subscriber,94551
908297,483,8/27/2015 15:26,2nd at Townsend,61,8/27/2015 15:35,Harry Bridges Plaza (Ferry Building),50,520,Subscriber,94111
908215,147,8/27/2015 14:00,San Jose Civic Center,3,8/27/2015 14:02,Paseo de San Antonio,7,714,Subscriber,95112
907426,586,8/27/2015 7:37,MLK Library,11,8/27/2015 7:47,San Jose Diridon Caltrain Station,2,129,Subscriber,95112
906981,307,8/26/2015 18:15,Howard at 2nd,63,8/26/2015 18:20,2nd at South Park,64,457,Subscriber,94105
906918,605,8/26/2015 17:59,Post at Kearny,47,8/26/2015 18:09,Embarcadero at Bryant,54,496,Subscriber,94920
906700,457,8/26/2015 17:08,Howard at 2nd,63,8/26/2015 17:15,San Francisco Caltrain 2 (330 Townsend),69,432,Subscriber,94062
906058,348,8/26/2015 10:00,San Francisco Caltrain 2 (330 Townsend),69,8/26/2015 10:05,5th at Howard,57,425,Subscriber,94402
905886,251,8/26/2015 9:05,San Francisco Caltrain 2 (330 Townsend),69,8/26/2015 9:09,Townsend at 7th,65,579,Subscriber,94043
905823,425,8/26/2015 8:49,2nd at Townsend,61,8/26/2015 8:56,Townsend at 7th,65,326,Subscriber,94107
905690,945,8/26/2015 8:23,South Van Ness at Market,66,8/26/2015 8:39,Harry Bridges Plaza (Ferry Building),50,382,Subscriber,94131
905248,189,8/25/2015 19:43,Commercial at Montgomery,45,8/25/2015 19:46,Broadway St at Battery St,82,371,Subscriber,94114
904604,808,8/25/2015 16:11,Beale at Market,56,8/25/2015 16:25,San Francisco Caltrain 2 (330 Townsend),69,279,Subscriber,94085
904109,612,8/25/2015 9:36,Townsend at 7th,65,8/25/2015 9:46,Powell Street BART,39,407,Subscriber,94107
903704,279,8/25/2015 7:52,Embarcadero at Sansome,60,8/25/2015 7:57,Davis at Jackson,42,291,Subscriber,94133
903577,277,8/25/2015 6:54,Temporary Transbay Terminal (Howard at Beale),55,8/25/2015 6:59,Harry Bridges Plaza (Ferry Building),50,448,Subscriber,94611
903521,362,8/25/2015 4:24,Market at 10th,67,8/25/2015 4:30,Townsend at 7th,65,518,Subscriber,94102
903083,828,8/24/2015 17:39,Temporary Transbay Terminal (Howard at Beale),55,8/24/2015 17:53,San Francisco Caltrain (Townsend at 4th),70,448,Subscriber,95014
902854,513,8/24/2015 16:36,Market at 4th,76,8/24/2015 16:45,San Francisco Caltrain 2 (330 Townsend),69,509,Subscriber,95123
902802,323,8/24/2015 16:15,Embarcadero at Sansome,60,8/24/2015 16:21,Harry Bridges Plaza (Ferry Building),50,444,Subscriber,94939
902582,331,8/24/2015 12:22,Beale at Market,56,8/24/2015 12:27,Commercial at Montgomery,45,390,Subscriber,94596
901934,822,8/24/2015 7:33,Grant Avenue at Columbus Avenue,73,8/24/2015 7:46,San Francisco Caltrain (Townsend at 4th),70,417,Subscriber,94133
901914,878,8/24/2015 7:24,San Francisco Caltrain (Townsend at 4th),70,8/24/2015 7:38,Beale at Market,56,425,Subscriber,94303
901869,459,8/24/2015 6:53,Market at 10th,67,8/24/2015 7:01,Yerba Buena Center of the Arts (3rd @ Howard),68,590,Subscriber,94107
901412,162,8/22/2015 21:06,Embarcadero at Vallejo,48,8/22/2015 21:08,Steuart at Market,74,66,Subscriber,94608
901354,281,8/22/2015 17:50,Civic Center BART (7th at Market),72,8/22/2015 17:54,Market at 10th,67,491,Customer,94103
901085,550,8/22/2015 11:45,Embarcadero at Vallejo,48,8/22/2015 11:54,Temporary Transbay Terminal (Howard at Beale),55,404,Customer,9208
900763,1107,8/21/2015 18:28,San Francisco Caltrain 2 (330 Townsend),69,8/21/2015 18:46,Embarcadero at Sansome,60,503,Subscriber,94109
900742,126,8/21/2015 18:13,Howard at 2nd,63,8/21/2015 18:15,Market at Sansome,77,274,Subscriber,94114
899881,536,8/21/2015 9:37,Townsend at 7th,65,8/21/2015 9:46,Civic Center BART (7th at Market),72,315,Subscriber,94107
899659,339,8/21/2015 8:33,Harry Bridges Plaza (Ferry Building),50,8/21/2015 8:39,Market at Sansome,77,420,Subscriber,94925
899593,664,8/21/2015 8:10,San Francisco Caltrain (Townsend at 4th),70,8/21/2015 8:21,Embarcadero at Folsom,51,600,Subscriber,94085
899572,322,8/21/2015 8:04,Powell at Post (Union Square),71,8/21/2015 8:09,Howard at 2nd,63,567,Subscriber,94108
899394,853,8/21/2015 6:46,San Francisco Caltrain (Townsend at 4th),70,8/21/2015 7:00,Mechanics Plaza (Market at Battery),75,544,Subscriber,95054
899360,596,8/21/2015 6:11,Powell Street BART,39,8/21/2015 6:21,San Francisco Caltrain 2 (330 Townsend),69,496,Subscriber,94107
899283,490,8/20/2015 20:37,San Pedro Square,6,8/20/2015 20:45,Japantown,9,61,Customer,95112
898939,273,8/20/2015 17:39,Broadway St at Battery St,82,8/20/2015 17:43,Steuart at Market,74,608,Subscriber,94702
898794,525,8/20/2015 17:04,San Francisco Caltrain 2 (330 Townsend),69,8/20/2015 17:12,Powell Street BART,39,351,Subscriber,94703
898511,166,8/20/2015 14:40,Post at Kearny,47,8/20/2015 14:43,Market at Sansome,77,532,Subscriber,95112
898412,717,8/20/2015 12:35,2nd at Townsend,61,8/20/2015 12:47,Beale at Market,56,535,Subscriber,95476
897959,769,8/20/2015 8:38,Townsend at 7th,65,8/20/2015 8:51,Temporary Transbay Terminal (Howard at Beale),55,537,Subscriber,94107
897908,416,8/20/2015 8:25,Steuart at Market,74,8/20/2015 8:32,2nd at Townsend,61,86,Subscriber,94107
897810,358,8/20/2015 8:03,Embarcadero at Bryant,54,8/20/2015 8:09,San Francisco Caltrain (Townsend at 4th),70,525,Subscriber,94105
897630,439,8/20/2015 6:33,Mechanics Plaza (Market at Battery),75,8/20/2015 6:41,Broadway St at Battery St,82,590,Subscriber,94582
897224,303,8/19/2015 17:58,Embarcadero at Sansome,60,8/19/2015 18:03,Steuart at Market,74,619,Subscriber,94114
897145,432,8/19/2015 17:39,Steuart at Market,74,8/19/2015 17:46,Embarcadero at Sansome,60,375,Subscriber,94133
896292,477,8/19/2015 9:11,Steuart at Market,74,8/19/2015 9:19,Embarcadero at Vallejo,48,535,Subscriber,94595
896185,373,8/19/2015 8:47,San Francisco Caltrain (Townsend at 4th),70,8/19/2015 8:53,Howard at 2nd,63,275,Subscriber,94306
895900,922,8/19/2015 7:26,San Francisco Caltrain (Townsend at 4th),70,8/19/2015 7:41,South Van Ness at Market,66,443,Subscriber,94403
895367,359,8/18/2015 17:40,Temporary Transbay Terminal (Howard at Beale),55,8/18/2015 17:46,2nd at Townsend,61,483,Subscriber,94062
894859,715,8/18/2015 12:56,Commercial at Montgomery,45,8/18/2015 13:08,Civic Center BART (7th at Market),72,487,Subscriber,94117
894847,583,8/18/2015 12:46,Civic Center BART (7th at Market),72,8/18/2015 12:56,Howard at 2nd,63,390,Subscriber,94105
894582,398,8/18/2015 9:37,Clay at Battery,41,8/18/2015 9:44,Embarcadero at Sansome,60,462,Subscriber,94549
894481,245,8/18/2015 9:07,San Francisco Caltrain 2 (330 Townsend),69,8/18/2015 9:11,Townsend at 7th,65,495,Subscriber,94065
894135,832,8/18/2015 7:47,San Francisco Caltrain 2 (330 Townsend),69,8/18/2015 8:01,Beale at Market,56,384,Subscriber,94070
893786,494,8/17/2015 18:56,San Francisco Caltrain 2 (330 Townsend),69,8/17/2015 19:05,Harry Bridges Plaza (Ferry Building),50,312,Subscriber,94610
893580,645,8/17/2015 17:49,Market at Sansome,77,8/17/2015 18:00,San Francisco Caltrain (Townsend at 4th),70,271,Subscriber,94002
893041,1121,8/17/2015 13:43,Powell at Post (Union Square),71,8/17/2015 14:01,Embarcadero at Sansome,60,283,Subscriber,94109
892851,180,8/17/2015 10:24,Commercial at Montgomery,45,8/17/2015 10:27,Mechanics Plaza (Market at Battery),75,470,Subscriber,94611
892679,454,8/17/2015 9:21,2nd at Folsom,62,8/17/2015 9:28,San Francisco Caltrain (Townsend at 4th),70,553,Subscriber,94105
892634,332,8/17/2015 9:13,Market at Sansome,77,8/17/2015 9:18,2nd at South Park,64,86,Subscriber,94115
892621,761,8/17/2015 9:09,San Francisco Caltrain 2 (330 Townsend),69,8/17/2015 9:22,Beale at Market,56,508,Subscriber,94085
892603,621,8/17/2015 9:04,Steuart at Market,74,8/17/2015 9:15,2nd at Townsend,61,631,Subscriber,94526
892470,302,8/17/2015 8:35,San Francisco Caltrain 2 (330 Townsend),69,8/17/2015 8:40,5th at Howard,57,415,Subscriber,94303
892248,390,8/17/2015 7:43,San Jose Diridon Caltrain Station,2,8/17/2015 7:50,San Pedro Square,6,679,Subscriber,94002
891135,411,8/15/2015 9:40,Embarcadero at Bryant,54,8/15/2015 9:47,Harry Bridges Plaza (Ferry Building),50,444,Subscriber,94105
891113,859,8/15/2015 8:27,Embarcadero at Folsom,51,8/15/2015 8:41,Townsend at 7th,65,475,Subscriber,94501
890799,1253,8/14/2015 17:54,Howard at 2nd,63,8/14/2015 18:15,2nd at Townsend,61,652,Subscriber,95032
890278,436,8/14/2015 13:14,Broadway St at Battery St,82,8/14/2015 13:21,Embarcadero at Bryant,54,611,Subscriber,94105
890217,137,8/14/2015 12:21,San Francisco City Hall,58,8/14/2015 12:23,Market at 10th,67,614,Subscriber,94530
