913308,185,8/31/2015 19:30,San Francisco Caltrain 2 (330 Townsend),69,8/31/2015 19:33,2nd at Townsend,61,541,Subscriber,94158
913270,1432,8/31/2015 19:06,2nd at South Park,64,8/31/2015 19:30,Washington at Kearny,46,395,Subscriber,94133
913237,142,8/31/2015 18:51,Howard at 2nd,63,8/31/2015 18:53,Market at Sansome,77,361,Subscriber,94114
913100,263,8/31/2015 18:01,2nd at Folsom,62,8/31/2015 18:06,2nd at Townsend,61,621,Subscriber,94107
912768,189,8/31/2015 16:49,Townsend at 7th,65,8/31/2015 16:52,San Francisco Caltrain 2 (330 Townsend),69,405,Subscriber,94404
911685,582,8/31/2015 6:58,2nd at Folsom,62,8/31/2015 7:08,Civic Center BART (7th at Market),72,269,Subscriber,94105
911423,5254,8/30/2015 15:11,Steuart at Market,74,8/30/2015 16:39,Steuart at Market,74,608,Customer,nil
911233,8217,8/30/2015 10:00,Japantown,9,8/30/2015 12:17,Japantown,9,176,Customer,95116
910897,4993,8/29/2015 12:48,Embarcadero at Sansome,60,8/29/2015 14:11,Grant Avenue at Columbus Avenue,73,66,Customer,94133
910666,55805,8/28/2015 21:16,Broadway St at Battery St,82,8/29/2015 12:46,Steuart at Market,74,212,Subscriber,94111
909986,748,8/28/2015 14:12,Commercial at Montgomery,45,8/28/2015 14:24,Embarcadero at Bryant,54,659,Subscriber,94105
909753,446,8/28/2015 10:11,San Francisco Caltrain 2 (330 Townsend),69,8/28/2015 10:18,Howard at 2nd,63,500,Subscriber,94063
909638,488,8/28/2015 9:21,2nd at Townsend,61,8/28/2015 9:29,Townsend at 7th,65,327,Subscriber,94107
909625,761,8/28/2015 9:17,Harry Bridges Plaza (Ferry Building),50,8/28/2015 9:30,2nd at Townsend,61,354,Customer,94501
909329,409,8/28/2015 8:07,San Francisco Caltrain (Townsend at 4th),70,8/28/2015 8:13,Post at Kearny,47,378,Subscriber,94010
909248,774,8/28/2015 7:34,Redwood City Caltrain Station,22,8/28/2015 7:47,Stanford in Redwood City,25,122,Subscriber,94110
909194,856,8/28/2015 7:08,San Francisco Caltrain (Townsend at 4th),70,8/28/2015 7:22,Davis at Jackson,42,351,Subscriber,94087
909193,952,8/28/2015 7:08,San Francisco Caltrain (Townsend at 4th),70,8/28/2015 7:24,South Van Ness at Market,66,450,Subscriber,95122
908734,1182,8/27/2015 17:50,Santa Clara County Civic Center,80,8/27/2015 18:10,San Jose Diridon Caltrain Station,2,150,Subscriber,94115
