913442,633,8/31/2015 21:44,Market at 10th,67,8/31/2015 21:54,San Francisco Caltrain (Townsend at 4th),70,531,Subscriber,94107
913393,307,8/31/2015 20:27,Castro Street and El Camino Real,32,8/31/2015 20:32,Mountain View Caltrain Station,28,147,Subscriber,94041
913335,472,8/31/2015 19:47,Market at 4th,76,8/31/2015 19:55,San Francisco Caltrain 2 (330 Townsend),69,287,Subscriber,94107
913216,559,8/31/2015 18:41,San Jose Diridon Caltrain Station,2,8/31/2015 18:51,Ryland Park,84,702,Subscriber,95110
913153,305,8/31/2015 18:20,2nd at Townsend,61,8/31/2015 18:25,2nd at Folsom,62,621,Subscriber,94107
913065,254,8/31/2015 17:53,Palo Alto Caltrain Station,34,8/31/2015 17:58,Cowper at University,37,230,Subscriber,94301
912776,871,8/31/2015 16:50,Harry Bridges Plaza (Ferry Building),50,8/31/2015 17:04,San Francisco Caltrain (Townsend at 4th),70,371,Subscriber,94070
912655,452,8/31/2015 16:09,Embarcadero at Folsom,51,8/31/2015 16:16,Clay at Battery,41,334,Subscriber,94124
912385,252,8/31/2015 11:07,Mechanics Plaza (Market at Battery),75,8/31/2015 11:11,Market at 4th,76,525,Subscriber,94030
911941,931,8/31/2015 8:26,Broadway St at Battery St,82,8/31/2015 8:41,San Francisco Caltrain (Townsend at 4th),70,614,Subscriber,94105
911703,660,8/31/2015 7:08,San Francisco Caltrain (Townsend at 4th),70,8/31/2015 7:19,Harry Bridges Plaza (Ferry Building),50,455,Subscriber,94402
910995,633,8/29/2015 15:46,University and Emerson,35,8/29/2015 15:56,California Ave Caltrain Station,36,638,Subscriber,94306
910469,373,8/28/2015 18:06,Santa Clara at Almaden,4,8/28/2015 18:12,San Jose Diridon Caltrain Station,2,117,Subscriber,94158
910397,1085,8/28/2015 17:44,Market at 4th,76,8/28/2015 18:02,2nd at Townsend,61,618,Subscriber,94158
910393,546,8/28/2015 17:42,2nd at Townsend,61,8/28/2015 17:51,Spear at Folsom,49,344,Subscriber,95616
910261,343,8/28/2015 17:01,Yerba Buena Center of the Arts (3rd @ Howard),68,8/28/2015 17:07,San Francisco Caltrain (Townsend at 4th),70,562,Subscriber,94070
909727,629,8/28/2015 9:52,Civic Center BART (7th at Market),72,8/28/2015 10:03,Townsend at 7th,65,631,Subscriber,94568
909693,387,8/28/2015 9:39,2nd at South Park,64,8/28/2015 9:46,Market at Sansome,77,393,Subscriber,94107
909604,1078,8/28/2015 9:12,Temporary Transbay Terminal (Howard at Beale),55,8/28/2015 9:30,South Van Ness at Market,66,269,Subscriber,94611
909253,505,8/28/2015 7:39,Steuart at Market,74,8/28/2015 7:47,2nd at Townsend,61,321,Subscriber,94612
909224,450,8/28/2015 7:24,Harry Bridges Plaza (Ferry Building),50,8/28/2015 7:31,Embarcadero at Sansome,60,549,Subscriber,94530
909203,331,8/28/2015 7:13,Townsend at 7th,65,8/28/2015 7:18,San Francisco Caltrain 2 (330 Townsend),69,327,Subscriber,94044
908960,315,8/27/2015 19:17,Market at 4th,76,8/27/2015 19:22,Civic Center BART (7th at Market),72,395,Subscriber,94104
908623,629,8/27/2015 17:21,Market at 10th,67,8/27/2015 17:32,San Francisco Caltrain 2 (330 Townsend),69,352,Subscriber,94401
