913035,499,8/31/2015 17:47,Commercial at Montgomery,45,8/31/2015 17:55,Embarcadero at Bryant,54,522,Subscriber,94010
912956,1034,8/31/2015 17:31,Harry Bridges Plaza (Ferry Building),50,8/31/2015 17:48,San Francisco Caltrain (Townsend at 4th),70,587,Subscriber,94087
912936,468,8/31/2015 17:26,Embarcadero at Sansome,60,8/31/2015 17:34,Steuart at Market,74,498,Subscriber,94521
912914,236,8/31/2015 17:19,Beale at Market,56,8/31/2015 17:23,Commercial at Montgomery,45,877,Subscriber,94133
912311,246,8/31/2015 9:55,Market at Sansome,77,8/31/2015 9:59,Howard at 2nd,63,415,Customer,94703
912257,180,8/31/2015 9:33,2nd at Folsom,62,8/31/2015 9:36,2nd at South Park,64,462,Subscriber,94549
912052,291,8/31/2015 8:50,Broadway St at Battery St,82,8/31/2015 8:55,Mechanics Plaza (Market at Battery),75,537,Subscriber,94107
911700,692,8/31/2015 7:07,San Francisco Caltrain (Townsend at 4th),70,8/31/2015 7:19,Post at Kearny,47,629,Subscriber,94401
911386,470,8/30/2015 14:00,San Jose Civic Center,3,8/30/2015 14:08,SJSU 4th at San Carlos,12,145,Subscriber,95125
911294,1935,8/30/2015 11:25,Embarcadero at Bryant,54,8/30/2015 11:57,San Francisco Caltrain 2 (330 Townsend),69,475,Customer,94105
911285,8275,8/30/2015 11:08,Beale at Market,56,8/30/2015 13:25,5th at Howard,57,134,Customer,2076
911041,1002,8/29/2015 16:46,Civic Center BART (7th at Market),72,8/29/2015 17:03,Grant Avenue at Columbus Avenue,73,284,Subscriber,94103
911017,154368,8/29/2015 16:18,2nd at Townsend,61,8/31/2015 11:11,5th at Howard,57,635,Customer,95060
911004,1635,8/29/2015 16:00,Evelyn Park and Ride,30,8/29/2015 16:28,Evelyn Park and Ride,30,13,Customer,94526
910206,254,8/28/2015 16:44,Temporary Transbay Terminal (Howard at Beale),55,8/28/2015 16:48,2nd at Folsom,62,285,Subscriber,94158
910178,726,8/28/2015 16:34,Commercial at Montgomery,45,8/28/2015 16:46,San Francisco Caltrain 2 (330 Townsend),69,187,Subscriber,94002
909957,7001,8/28/2015 13:26,Embarcadero at Sansome,60,8/28/2015 15:23,Broadway St at Battery St,82,552,Customer,45
909825,139,8/28/2015 11:08,Townsend at 7th,65,8/28/2015 11:10,Townsend at 7th,65,274,Subscriber,94124
909560,473,8/28/2015 8:58,Steuart at Market,74,8/28/2015 9:06,2nd at Townsend,61,376,Subscriber,94110
909143,585,8/28/2015 6:37,San Francisco Caltrain (Townsend at 4th),70,8/28/2015 6:46,Embarcadero at Folsom,51,552,Subscriber,94107
909095,306,8/27/2015 22:08,Post at Kearny,47,8/27/2015 22:13,2nd at South Park,64,312,Subscriber,94107
908578,368,8/27/2015 17:07,San Francisco Caltrain (Townsend at 4th),70,8/27/2015 17:14,Embarcadero at Bryant,54,606,Subscriber,95608
908502,415,8/27/2015 16:51,2nd at Townsend,61,8/27/2015 16:58,2nd at Folsom,62,462,Subscriber,94110
907651,391,8/27/2015 8:37,Embarcadero at Folsom,51,8/27/2015 8:44,Embarcadero at Sansome,60,448,Subscriber,94124
907287,751,8/27/2015 0:41,San Francisco Caltrain 2 (330 Townsend),69,8/27/2015 0:53,Golden Gate at Polk,59,382,Subscriber,94107
907114,633,8/26/2015 19:14,2nd at South Park,64,8/26/2015 19:25,Davis at Jackson,42,292,Subscriber,94133
906666,326,8/26/2015 17:00,Mountain View City Hall,27,8/26/2015 17:06,Mountain View Caltrain Station,28,80,Subscriber,95110
906341,1649,8/26/2015 13:30,San Francisco Caltrain 2 (330 Townsend),69,8/26/2015 13:57,San Francisco Caltrain (Townsend at 4th),70,628,Customer,94117
905791,377,8/26/2015 8:48,Harry Bridges Plaza (Ferry Building),50,8/26/2015 8:54,Embarcadero at Sansome,60,387,Subscriber,94595
905721,653,8/26/2015 8:30,Steuart at Market,74,8/26/2015 8:40,San Francisco Caltrain (Townsend at 4th),70,589,Subscriber,94601
905707,353,8/26/2015 8:21,2nd at Townsend,61,8/26/2015 8:27,Howard at 2nd,63,465,Subscriber,94107
905426,471,8/26/2015 6:49,Temporary Transbay Terminal (Howard at Beale),55,8/26/2015 6:57,Market at 4th,76,519,Subscriber,94501
905398,332,8/26/2015 6:08,Spear at Folsom,49,8/26/2015 6:13,Harry Bridges Plaza (Ferry Building),50,327,Subscriber,94105
905286,551,8/25/2015 20:07,San Francisco Caltrain (Townsend at 4th),70,8/25/2015 20:16,Spear at Folsom,49,547,Subscriber,94105
905140,646,8/25/2015 18:45,Davis at Jackson,42,8/25/2015 18:56,2nd at South Park,64,269,Subscriber,95610
